,tile_names,xs,ys,incorrect_chip_paths
1732,m_3009139_ne_15_060_20190726.tif,14,17,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_ne_15_060_20190726_000440.jpg
1733,m_3009139_ne_15_060_20190726.tif,14,17,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_ne_15_060_20190726_000440.jpg
1734,m_3009139_ne_15_060_20190726.tif,24,17,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_ne_15_060_20190726_000450.jpg
1735,m_3009139_ne_15_060_20190726.tif,24,17,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_ne_15_060_20190726_000450.jpg
1736,m_3009139_ne_15_060_20190726.tif,0,18,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_ne_15_060_20190726_000451.jpg
1737,m_3009139_ne_15_060_20190726.tif,0,18,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_ne_15_060_20190726_000451.jpg
1738,m_3009139_nw_15_060_20190726.tif,2,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000003.jpg
1739,m_3009139_nw_15_060_20190726.tif,2,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000003.jpg
1740,m_3009139_nw_15_060_20190726.tif,3,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000004.jpg
1741,m_3009139_nw_15_060_20190726.tif,3,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000004.jpg
1742,m_3009139_nw_15_060_20190726.tif,4,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000005.jpg
1743,m_3009139_nw_15_060_20190726.tif,4,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000005.jpg
1744,m_3009139_nw_15_060_20190726.tif,5,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000006.jpg
1745,m_3009139_nw_15_060_20190726.tif,5,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000006.jpg
1746,m_3009139_nw_15_060_20190726.tif,6,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000007.jpg
1747,m_3009139_nw_15_060_20190726.tif,6,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000007.jpg
1748,m_3009139_nw_15_060_20190726.tif,7,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000008.jpg
1749,m_3009139_nw_15_060_20190726.tif,7,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000008.jpg
1750,m_3009139_nw_15_060_20190726.tif,11,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000012.jpg
1751,m_3009139_nw_15_060_20190726.tif,11,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000012.jpg
1752,m_3009139_nw_15_060_20190726.tif,12,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000013.jpg
1753,m_3009139_nw_15_060_20190726.tif,12,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000013.jpg
1754,m_3009139_nw_15_060_20190726.tif,13,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000014.jpg
1755,m_3009139_nw_15_060_20190726.tif,13,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000014.jpg
1756,m_3009139_nw_15_060_20190726.tif,14,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000015.jpg
1757,m_3009139_nw_15_060_20190726.tif,14,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000015.jpg
1758,m_3009139_nw_15_060_20190726.tif,15,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000016.jpg
1759,m_3009139_nw_15_060_20190726.tif,15,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000016.jpg
1760,m_3009139_nw_15_060_20190726.tif,16,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000017.jpg
1761,m_3009139_nw_15_060_20190726.tif,16,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000017.jpg
1762,m_3009139_nw_15_060_20190726.tif,18,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000019.jpg
1763,m_3009139_nw_15_060_20190726.tif,18,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000019.jpg
1764,m_3009139_nw_15_060_20190726.tif,19,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000020.jpg
1765,m_3009139_nw_15_060_20190726.tif,19,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000020.jpg
1766,m_3009139_nw_15_060_20190726.tif,20,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000021.jpg
1767,m_3009139_nw_15_060_20190726.tif,20,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000021.jpg
1768,m_3009139_nw_15_060_20190726.tif,21,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000022.jpg
1769,m_3009139_nw_15_060_20190726.tif,21,0,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000022.jpg
1770,m_3009139_nw_15_060_20190726.tif,0,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000026.jpg
1771,m_3009139_nw_15_060_20190726.tif,0,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000026.jpg
1772,m_3009139_nw_15_060_20190726.tif,3,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000029.jpg
1773,m_3009139_nw_15_060_20190726.tif,3,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000029.jpg
1774,m_3009139_nw_15_060_20190726.tif,4,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000030.jpg
1775,m_3009139_nw_15_060_20190726.tif,4,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000030.jpg
1776,m_3009139_nw_15_060_20190726.tif,13,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000039.jpg
1777,m_3009139_nw_15_060_20190726.tif,13,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000039.jpg
1778,m_3009139_nw_15_060_20190726.tif,14,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000040.jpg
1779,m_3009139_nw_15_060_20190726.tif,14,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000040.jpg
1780,m_3009139_nw_15_060_20190726.tif,15,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000041.jpg
1781,m_3009139_nw_15_060_20190726.tif,15,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000041.jpg
1782,m_3009139_nw_15_060_20190726.tif,16,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000042.jpg
1783,m_3009139_nw_15_060_20190726.tif,16,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000042.jpg
1784,m_3009139_nw_15_060_20190726.tif,17,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000043.jpg
1785,m_3009139_nw_15_060_20190726.tif,17,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000043.jpg
1786,m_3009139_nw_15_060_20190726.tif,18,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000044.jpg
1787,m_3009139_nw_15_060_20190726.tif,18,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000044.jpg
1788,m_3009139_nw_15_060_20190726.tif,19,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000045.jpg
1789,m_3009139_nw_15_060_20190726.tif,19,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000045.jpg
1790,m_3009139_nw_15_060_20190726.tif,20,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000046.jpg
1791,m_3009139_nw_15_060_20190726.tif,20,1,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000046.jpg
1792,m_3009139_nw_15_060_20190726.tif,14,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000065.jpg
1793,m_3009139_nw_15_060_20190726.tif,14,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000065.jpg
1794,m_3009139_nw_15_060_20190726.tif,15,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000066.jpg
1795,m_3009139_nw_15_060_20190726.tif,15,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000066.jpg
1796,m_3009139_nw_15_060_20190726.tif,16,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000067.jpg
1797,m_3009139_nw_15_060_20190726.tif,16,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000067.jpg
1798,m_3009139_nw_15_060_20190726.tif,17,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000068.jpg
1799,m_3009139_nw_15_060_20190726.tif,17,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000068.jpg
1800,m_3009139_nw_15_060_20190726.tif,18,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000069.jpg
1801,m_3009139_nw_15_060_20190726.tif,18,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000069.jpg
1802,m_3009139_nw_15_060_20190726.tif,19,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000070.jpg
1803,m_3009139_nw_15_060_20190726.tif,19,2,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000070.jpg
1804,m_3009139_nw_15_060_20190726.tif,15,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000091.jpg
1805,m_3009139_nw_15_060_20190726.tif,15,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000091.jpg
1806,m_3009139_nw_15_060_20190726.tif,16,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000092.jpg
1807,m_3009139_nw_15_060_20190726.tif,16,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000092.jpg
1808,m_3009139_nw_15_060_20190726.tif,17,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000093.jpg
1809,m_3009139_nw_15_060_20190726.tif,17,3,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000093.jpg
1810,m_3009139_nw_15_060_20190726.tif,6,9,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000232.jpg
1811,m_3009139_nw_15_060_20190726.tif,6,9,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000232.jpg
1812,m_3009139_nw_15_060_20190726.tif,7,9,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000233.jpg
1813,m_3009139_nw_15_060_20190726.tif,7,9,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000233.jpg
1814,m_3009139_nw_15_060_20190726.tif,17,11,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000293.jpg
1815,m_3009139_nw_15_060_20190726.tif,17,11,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000293.jpg
1816,m_3009139_nw_15_060_20190726.tif,18,11,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Qianyu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000294.jpg
1817,m_3009139_nw_15_060_20190726.tif,18,11,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_josh_jaewon_amadu/chips_positive\la_60cm_2019_30091_m_3009139_nw_15_060_20190726_000294.jpg
1818,m_3009147_se_15_060_20190906.tif,19,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Jackson/student_reviewed_images1/chips_positive\la_60cm_2019_30091_m_3009147_se_15_060_20190906_000195.jpg
1819,m_3009147_se_15_060_20190906.tif,19,7,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_jaewon_james_poonacha/chips_positive\la_60cm_2019_30091_m_3009147_se_15_060_20190906_000195.jpg
1820,m_3009147_se_15_060_20190906.tif,19,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//unverified_images\student_reviewed_unverified_images_set1/Jackson/student_reviewed_images1/chips_positive\la_60cm_2019_30091_m_3009147_se_15_060_20190906_000220.jpg
1821,m_3009147_se_15_060_20190906.tif,19,8,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verified/verified_sets/verify_1_jaewon_james_poonacha/chips_positive\la_60cm_2019_30091_m_3009147_se_15_060_20190906_000220.jpg
